CI079466ED;1497087117301;1498123917301;2;[]
CI902583DO;1497864717301;1498123917301;2;[4,9]
CI509575BU;1497605517301;1498123917301;2;[]
CI166250GO;1497259917301;1498123917301;1;[]
CI156569LA;1498037517301;1498123917301;1;[]
CI844999PR;1497259917301;1498123917301;2;[1,7]
CI672781MA;1497691917301;1498123917301;2;[4]
CI950040CA;1497173517302;1498123917302;2;[4,8]
CI006079BU;1497864717302;1498123917302;1;[9,9]
CI946208DI;1497951117302;1498123917302;1;[]
CI751915LU;1497259917302;1498123917302;2;[2,9]
CI723084DU;1497951117302;1498123917302;2;[]
CI903516PA;1497346317302;1498123917302;1;[]
CI792546SE;1497087117302;1498123917302;1;[5,3]
CI647431CA;1497864717302;1498123917302;1;[]
CI707182MA;1497691917302;1498123917302;2;[]
CI259184NA;1497778317302;1498123917302;1;[8,2]
CI904247SE;1497605517302;1498123917302;1;[]
CI504134ES;1497778317302;1498123917302;2;[3,4]
CI753349VI;1497259917302;1498123917302;2;[4]
CI344769SA;1497259917302;1498123917302;2;[2,6]
CI122000DU;1497346317302;1498123917302;2;[1,7]
CI131984CA;1497432717302;1498123917302;2;[1]
CI680884KL;1497778317302;1498123917302;2;[6,1]
CI458333KA;1497864717302;1498123917302;1;[]
CI193115SP;1498037517302;1498123917302;2;[1,1]
CI025293NE;1497346317303;1498123917303;1;[2,5]
CI276200NE;1497087117303;1498123917303;2;[7,8]
CI018193SE;1497087117303;1498123917303;1;[6,7]
CI093349BA;1497259917303;1498123917303;1;[9,1]
CI833951GU;1497951117303;1498123917303;1;[9,1]
CI072793GA;1497519117303;1498123917303;1;[]
CI163513ST;1497173517303;1498123917303;1;[7]
CI855413TI;1497691917303;1498123917303;2;[3,2]
CI969081AL;1497951117303;1498123917303;1;[]
CI794324KO;1497864717303;1498123917303;1;[1]
CI670485MA;1497951117303;1498123917303;2;[]
CI758602BA;1498037517303;1498123917303;1;[7]
CI199857SA;1497691917303;1498123917303;1;[3]
CI424073PU;1497087117304;1498123917304;1;[2]
CI356228RH;1497087117304;1498123917304;2;[2]
CI639169CA;1497173517304;1498123917304;1;[8]
CI086238AR;1497173517304;1498123917304;2;[4]
CI959791HO;1497605517304;1498123917304;1;[]
CI171522ZZ;1497951117304;1498123917304;1;[]
CI932136AC;1497173517304;1498123917304;1;[]
CI318134RI;1497432717304;1498123917304;2;[]
CI905633PR;1497605517304;1498123917304;2;[7,8]
CI529596ZE;1497864717304;1498123917304;2;[]
CI919618PA;1498037517304;1498123917304;2;[6,8]
CI305942KO;1497259917304;1498123917304;1;[]
CI788760AR;1497951117304;1498123917304;2;[5,7]
CI651747TR;1497778317304;1498123917304;1;[1,4]
CI781806PH;1497864717304;1498123917304;2;[2,5]
CI425065VI;1497864717304;1498123917304;1;[2]
CI424073PU;1497951117304;1498123917304;2;[2,4]
CI451525ZZ;1497951117304;1498123917304;2;[1,5]
CI038592MA;1497432717304;1498123917304;1;[9]
CI217985VA;1497259917304;1498123917304;1;[8,8]
CI789605BA;1497778317304;1498123917304;2;[7]
CI469339CA;1497605517304;1498123917304;2;[3]
CI715424PA;1497173517305;1498123917305;2;[2]
CI936206BL;1497259917305;1498123917305;2;[]
CI001059MI;1497259917305;1498123917305;2;[6,7]
CI688483PL;1498037517305;1498123917305;2;[8]
CI025389BA;1497432717305;1498123917305;2;[3]
CI087238BE;1497605517305;1498123917305;1;[8,8]
CI579797CA;1497087117305;1498123917305;2;[7]
CI605540JE;1497259917305;1498123917305;2;[]
CI105395KE;1497087117305;1498123917305;2;[2]
CI364159DE;1497778317305;1498123917305;1;[7]
CI296820HU;1497346317305;1498123917305;1;[]
CI460590HA;1497346317305;1498123917305;2;[4]
CI872383SO;1497605517305;1498123917305;2;[9]
CI837646NU;1497778317305;1498123917305;1;[]
CI864268PO;1497346317305;1498123917305;2;[]
CI757720BL;1497432717305;1498123917305;2;[]
CI597042ZZ;1497087117305;1498123917305;1;[8,6]
CI070942NI;1497087117305;1498123917305;1;[]
CI686794CH;1497346317306;1498123917306;2;[]
CI240833LU;1497951117306;1498123917306;1;[]
CI320749CA;1497259917306;1498123917306;1;[2]
CI606793AL;1497951117306;1498123917306;1;[8,3]
CI320298FE;1497519117306;1498123917306;1;[3,6]
CI807432ZH;1497691917306;1498123917306;1;[6]
CI107149BA;1497432717306;1498123917306;1;[]
CI445649WE;1497432717306;1498123917306;1;[6,9]
CI114711HE;1497864717306;1498123917306;2;[]
CI625772MA;1497778317306;1498123917306;1;[]
CI842294NA;1497173517306;1498123917306;1;[8]
CI563827WE;1497605517306;1498123917306;2;[9]
CI019016GU;1497432717306;1498123917306;2;[6,4]
CI944416VI;1497778317306;1498123917306;2;[7,2]
CI146480SP;1497605517306;1498123917306;2;[]
CI284621AN;1497346317306;1498123917306;2;[6]
CI509062PR;1497519117307;1498123917307;2;[]
CI885354JA;1497951117307;1498123917307;2;[3]
CI658238AN;1497432717307;1498123917307;2;[]
CI755211OS;1497087117307;1498123917307;1;[6]
CI562540BA;1497346317307;1498123917307;2;[9]
CI545087ZZ;1497259917307;1498123917307;1;[8]
CI211614LE;1497432717307;1498123917307;2;[]
CI070942NI;1497259917307;1498123917307;2;[4,4]
CI959326DO;1497259917307;1498123917307;2;[4]
CI622290ZZ;1497259917307;1498123917307;2;[7,5]
CI942415SY;1497691917307;1498123917307;1;[]
CI146480SP;1497173517307;1498123917307;1;[5,4]
CI592100WA;1497087117307;1498123917307;2;[4,2]
CI857558MO;1497432717307;1498123917307;1;[5]
CI949957BE;1497519117307;1498123917307;1;[5,5]
CI758870ZZ;1497346317307;1498123917307;2;[4]
CI072793GA;1498037517307;1498123917307;1;[]
CI751915LU;1497259917308;1498123917308;2;[]
CI518193AO;1497951117308;1498123917308;2;[3,8]
CI567515GA;1497173517308;1498123917308;1;[]
CI885354JA;1497605517308;1498123917308;2;[4]
CI670485MA;1497951117308;1498123917308;1;[9]
CI960732TE;1497259917308;1498123917308;2;[2,2]
CI316201CN;1497864717308;1498123917308;1;[8,3]
CI820076SA;1497951117308;1498123917308;1;[]
CI755623CO;1497691917308;1498123917308;2;[]
CI305942KO;1497864717308;1498123917308;1;[4]
CI150587ZU;1497346317308;1498123917308;2;[6,4]
CI213988AM;1497346317308;1498123917308;1;[7]
CI938502HU;1497691917308;1498123917308;2;[]
CI083989BR;1497951117308;1498123917308;1;[8,7]
CI542148TO;1497346317308;1498123917308;1;[]
CI414126ÖL;1498037517308;1498123917308;1;[6]
CI721911AG;1497519117308;1498123917308;2;[9]
CI818364AR;1497087117308;1498123917308;2;[9,8]
CI980799AL;1497259917308;1498123917308;1;[1]
CI677354ZZ;1498037517309;1498123917309;1;[2,9]
CI997676KR;1497951117309;1498123917309;1;[4,6]
CI018193SE;1497519117309;1498123917309;1;[4]
CI701315WA;1497087117309;1498123917309;2;[]
CI851947FU;1497605517309;1498123917309;2;[]
CI529596ZE;1497432717309;1498123917309;2;[]
CI568221BA;1497691917309;1498123917309;1;[9]
CI810311PR;1497691917309;1498123917309;1;[1]
CI508370MI;1497519117309;1498123917309;2;[]
CI478484KU;1497519117309;1498123917309;2;[9,9]
CI935227HA;1497864717309;1498123917309;2;[1]
CI718602BI;1497864717309;1498123917309;1;[]
CI616913PH;1497691917309;1498123917309;2;[]
CI288385AQ;1497778317309;1498123917309;1;[6,3]
CI166250GO;1497691917309;1498123917309;2;[]
CI725438NO;1497173517309;1498123917309;1;[]
CI750543TA;1497259917309;1498123917309;1;[]
CI578409SA;1498037517309;1498123917309;2;[5]
CI811193ZZ;1497259917309;1498123917309;1;[]
CI655678HE;1497346317309;1498123917309;1;[5,2]
CI950675BH;1497951117309;1498123917309;2;[1,7]
CI776388NE;1497087117309;1498123917309;2;[6]
CI211925CA;1497778317309;1498123917309;1;[]
CI300198AL;1497519117309;1498123917309;2;[2,6]
CI519427AL;1497691917309;1498123917309;1;[8,5]
CI046592YI;1498037517310;1498123917310;2;[7]
CI507698ZZ;1497864717310;1498123917310;2;[]
CI595887DO;1497346317310;1498123917310;1;[2,7]
CI315913ZZ;1497259917310;1498123917310;2;[]
CI311767SA;1497864717310;1498123917310;2;[3,3]
CI146480SP;1497432717310;1498123917310;1;[]
CI781806PH;1497691917310;1498123917310;2;[6,9]
CI436814HA;1497259917310;1498123917310;1;[5]
CI476896PA;1497259917310;1498123917310;1;[6]
CI344769SA;1497605517310;1498123917310;2;[7]
CI109676AB;1497951117310;1498123917310;2;[9]
CI808594PL;1497605517310;1498123917310;1;[3,2]
CI933556CH;1497691917310;1498123917310;2;[8,4]
CI800894PI;1497346317310;1498123917310;1;[]
CI107337CO;1497778317310;1498123917310;2;[1]
CI828285LA;1497864717310;1498123917310;2;[9]
CI280481CO;1497605517310;1498123917310;2;[5,1]
CI980795ST;1497087117310;1498123917310;1;[]
CI685600CO;1497173517310;1498123917310;1;[5]
CI863195SO;1497864717310;1498123917310;1;[]
CI132550DO;1497864717310;1498123917310;1;[]
CI591185ZZ;1497778317310;1498123917310;1;[2,6]
CI362482OT;1497173517310;1498123917310;1;[]
CI172281ME;1497259917310;1498123917310;1;[]
CI969081AL;1497432717310;1498123917310;1;[5,5]
CI687929KE;1497605517310;1498123917310;2;[8]
CI443500AN;1497346317311;1498123917311;2;[4]
CI095714VE;1497259917311;1498123917311;1;[8,7]
CI456101BR;1498037517311;1498123917311;2;[6,4]
CI776695RE;1497519117311;1498123917311;2;[9]
CI855647HÚ;1497605517311;1498123917311;1;[]
CI758602BA;1497951117311;1498123917311;2;[4,2]
CI606793AL;1497605517311;1498123917311;1;[9]
CI935235PA;1497259917311;1498123917311;2;[5]
CI885354JA;1497605517311;1498123917311;1;[7]
CI301309WI;1497259917311;1498123917311;1;[]
CI441475CA;1497259917311;1498123917311;1;[]
CI450604AR;1497519117311;1498123917311;1;[]
CI552392ME;1497173517311;1498123917311;1;[]
CI910884OR;1497173517311;1498123917311;1;[]
CI986793PH;1497605517311;1498123917311;2;[]
CI372010OR;1497951117311;1498123917311;1;[]
CI059584GU;1497951117311;1498123917311;2;[]
CI609906KR;1497346317311;1498123917311;2;[]
CI856321DA;1497173517311;1498123917311;1;[8]
CI176081OL;1497346317311;1498123917311;2;[]
CI364920AU;1497864717311;1498123917311;2;[]
CI645841SE;1497519117311;1498123917311;2;[4,4]
CI969081AL;1497864717311;1498123917311;2;[]
CI652398AY;1497346317311;1498123917311;2;[9,4]
CI935657BI;1497259917311;1498123917311;2;[9,7]
CI743046EV;1497605517311;1498123917311;2;[3]
CI424073PU;1497519117311;1498123917311;2;[4]
CI048328RO;1497432717311;1498123917311;2;[]
CI985241MO;1497173517311;1498123917311;2;[2,3]
CI048000BO;1497605517311;1498123917311;2;[6,5]
CI664150GU;1497951117312;1498123917312;2;[5]
CI354652CU;1497432717312;1498123917312;1;[4,4]
CI764547LY;1497087117312;1498123917312;2;[6,3]
CI188845IX;1497432717312;1498123917312;2;[2,7]
CI262408MI;1498037517312;1498123917312;1;[9]
CI810311PR;1497864717312;1498123917312;2;[]
CI516694CL;1498037517312;1498123917312;1;[7]
CI861854PA;1498037517312;1498123917312;2;[2,4]
CI695963PO;1497432717312;1498123917312;2;[]
CI648144AL;1497259917312;1498123917312;2;[2]
CI485985NE;1497346317312;1498123917312;2;[]
CI146480SP;1497691917312;1498123917312;1;[]
CI647724JA;1497087117312;1498123917312;2;[]
CI083989BR;1497691917312;1498123917312;1;[]
CI905224ZZ;1497346317312;1498123917312;2;[2,8]
CI882346MI;1497259917312;1498123917312;1;[]
CI969081AL;1497691917312;1498123917312;2;[]
CI215534BO;1497691917312;1498123917312;1;[9,1]
CI146480SP;1497691917312;1498123917312;2;[4,7]
CI244128QI;1497346317312;1498123917312;1;[]
CI334244CH;1497519117312;1498123917312;2;[]
CI856321DA;1497519117313;1498123917313;2;[]
CI860681CH;1497605517313;1498123917313;1;[]
CI414126ÖL;1497519117313;1498123917313;2;[2]
CI792469PL;1497778317313;1498123917313;2;[7]
CI051349TE;1497951117313;1498123917313;1;[6,7]
CI776695RE;1497691917313;1498123917313;2;[2]
CI476896PA;1497346317313;1498123917313;2;[7]
CI344079ZZ;1497519117313;1498123917313;1;[3,7]
CI213975ZZ;1497519117313;1498123917313;2;[3,6]
CI446460NE;1497259917313;1498123917313;1;[9,3]
CI011239KR;1497519117313;1498123917313;2;[9]
CI958044ME;1497346317313;1498123917313;1;[3,4]
CI545397DA;1497432717313;1498123917313;1;[8]
CI368933SI;1497519117313;1498123917313;2;[6,4]
CI041505SA;1497173517313;1498123917313;2;[]
CI768279CA;1497346317313;1498123917313;2;[3,2]
CI587012HE;1497173517313;1498123917313;2;[]
CI681542SA;1497951117313;1498123917313;2;[]
CI639169CA;1497864717313;1498123917313;2;[]
CI986354DA;1497346317313;1498123917313;1;[]
CI860681CH;1497087117313;1498123917313;2;[9]
CI982118CO;1497346317313;1498123917313;1;[8]
CI440253SU;1497173517313;1498123917313;1;[]
CI829344GU;1497691917313;1498123917313;1;[]
CI232623NU;1497691917313;1498123917313;1;[7]
CI884101CO;1497346317313;1498123917313;1;[]
CI876357OR;1497087117313;1498123917313;2;[6]
CI796630SA;1497778317313;1498123917313;1;[]
CI718531KO;1497778317313;1498123917313;2;[]
CI025389BA;1497951117314;1498123917314;1;[]
CI372336SA;1497432717314;1498123917314;2;[]
CI758602BA;1497691917314;1498123917314;1;[2,7]
CI276200NE;1497432717314;1498123917314;1;[]
CI935235PA;1498037517314;1498123917314;1;[3,4]
CI465827PO;1497778317314;1498123917314;2;[7]
CI262898AH;1497605517314;1498123917314;2;[]
CI639462ZZ;1497951117314;1498123917314;2;[]
CI468315SO;1497346317314;1498123917314;1;[3]
CI776695RE;1497087117314;1498123917314;2;[3]
CI448199RI;1497087117314;1498123917314;1;[]
CI300079CH;1497346317314;1498123917314;2;[2]
CI328938LI;1497259917314;1498123917314;2;[]
CI877701AI;1497259917314;1498123917314;1;[]
CI670485MA;1497605517314;1498123917314;2;[1,5]
CI110508FL;1497864717314;1498123917314;1;[8]
CI851628RU;1497173517314;1498123917314;2;[]
CI478484KU;1497951117314;1498123917314;1;[3,7]
CI537754AB;1497691917314;1498123917314;2;[3]
CI122814VI;1497691917314;1498123917314;1;[9]
CI588606VA;1497259917314;1498123917314;2;[2]
CI550436PA;1497259917314;1498123917314;2;[9,6]
CI087359ZZ;1497346317314;1498123917314;2;[1]
CI244128QI;1497864717314;1498123917314;1;[1,5]
CI794324KO;1498037517314;1498123917314;1;[5]
CI972791LA;1497691917314;1498123917314;1;[9,8]
CI418436NA;1497864717314;1498123917314;1;[1,5]
CI652398AY;1497605517314;1498123917314;1;[8]
CI713931CA;1497346317314;1498123917314;1;[8]
CI189549KA;1497691917314;1498123917314;2;[1,9]
CI734174ZZ;1497519117315;1498123917315;1;[4]
CI097279VI;1497432717315;1498123917315;2;[]
CI192914MA;1498037517315;1498123917315;1;[4,2]
CI434385OB;1497432717315;1498123917315;1;[]
CI494149MA;1497951117315;1498123917315;1;[9]
CI506495KA;1497605517315;1498123917315;2;[7]
CI664474AK;1497519117315;1498123917315;2;[1]
CI667046AM;1497432717315;1498123917315;2;[2,5]
CI868427RE;1497951117315;1498123917315;1;[2]
CI334244CH;1497778317315;1498123917315;1;[2,1]
CI168168ST;1497778317315;1498123917315;2;[]
CI684589NI;1498037517315;1498123917315;2;[7]
CI473026HE;1497951117315;1498123917315;2;[]
CI670549KY;1497432717315;1498123917315;1;[7]
CI098107FU;1497778317315;1498123917315;2;[]
CI000985ES;1497519117315;1498123917315;1;[]
CI947445TO;1497432717315;1498123917315;2;[5]
CI056075GU;1497173517315;1498123917315;2;[9,4]
CI446460NE;1497864717315;1498123917315;1;[]
CI239129HO;1497691917315;1498123917315;1;[9,2]
CI141230NH;1497259917315;1498123917315;2;[]
CI097279VI;1498037517315;1498123917315;1;[9]
CI048328RO;1497951117315;1498123917315;2;[2,4]
CI146480SP;1497864717315;1498123917315;1;[1]
CI064750SA;1497087117315;1498123917315;2;[5]
CI508370MI;1497864717315;1498123917315;2;[]
CI315913ZZ;1497864717315;1498123917315;1;[]
CI003763AG;1497605517315;1498123917315;1;[1]
CI426379PL;1497778317316;1498123917316;1;[2]
CI805821SH;1497691917316;1498123917316;1;[3]
CI238319VI;1497346317316;1498123917316;1;[]
CI234662ZZ;1497259917316;1498123917316;2;[]
CI180928PE;1497173517316;1498123917316;2;[9]
CI972746CH;1497519117316;1498123917316;1;[2]
CI332432ZZ;1497864717316;1498123917316;2;[4,7]
CI956470LI;1497432717316;1498123917316;1;[]
CI779878SK;1497605517316;1498123917316;2;[4,1]
CI167838AU;1497259917316;1498123917316;1;[1]
CI902979NO;1497864717316;1498123917316;1;[]
CI882346MI;1497087117316;1498123917316;1;[7]
CI805821SH;1497173517316;1498123917316;1;[]
CI681403BA;1497778317316;1498123917316;1;[]
CI100094CA;1497778317316;1498123917316;1;[2]
CI444388VE;1497259917316;1498123917316;2;[]
CI214872SK;1497519117316;1498123917316;2;[5,5]
CI408254KO;1497259917316;1498123917316;2;[4]
CI253449PE;1497691917316;1498123917316;2;[7]
CI882346MI;1497432717316;1498123917316;2;[9,6]
CI758602BA;1497519117316;1498123917316;2;[5,3]
CI891210AM;1497259917316;1498123917316;2;[2,8]
CI404406LA;1497346317316;1498123917316;2;[]
CI913928ZZ;1497346317316;1498123917316;2;[6,3]
CI928625SE;1497691917316;1498123917316;2;[2]
CI093349BA;1497691917316;1498123917316;1;[1]
CI871285LJ;1498037517316;1498123917316;2;[1]
CI615296BO;1497432717316;1498123917316;2;[1,7]
CI810311PR;1497259917316;1498123917316;1;[]
CI729946PA;1497259917316;1498123917316;1;[2]
CI336410MA;1497778317316;1498123917316;1;[]
CI362482OT;1497605517316;1498123917316;1;[1]
CI136708MA;1497173517316;1498123917316;2;[8]
CI122804ZZ;1497519117316;1498123917316;2;[6]
CI254665KU;1497519117317;1498123917317;1;[6]
CI025389BA;1497778317317;1498123917317;1;[4,7]
CI414126ÖL;1497519117317;1498123917317;1;[2,9]
CI435099AG;1497259917317;1498123917317;2;[3,2]
CI068600BA;1497087117317;1498123917317;1;[]
CI699717CA;1497519117317;1498123917317;1;[7]
CI091005CA;1497087117317;1498123917317;1;[2]
CI919618PA;1497519117317;1498123917317;2;[]
CI115077BO;1497087117317;1498123917317;2;[4,5]
CI643675SA;1497864717317;1498123917317;2;[]
CI590236SO;1497346317317;1498123917317;1;[5,5]
CI752652LA;1497778317317;1498123917317;2;[1]
CI190566DO;1497605517317;1498123917317;2;[9]
CI574752QU;1497087117317;1498123917317;1;[6]
CI760502DO;1497432717317;1498123917317;1;[5]
CI612250TE;1498037517317;1498123917317;1;[]
CI683284AN;1497346317317;1498123917317;2;[7]
CI176085CO;1497864717317;1498123917317;2;[]
CI151368SA;1497864717317;1498123917317;1;[8,6]
CI677354ZZ;1497432717317;1498123917317;2;[5]
CI814291PL;1497173517317;1498123917317;2;[8,7]
CI695983ES;1497087117317;1498123917317;1;[]
CI225772RO;1497778317317;1498123917317;1;[6]
CI534429CR;1497259917317;1498123917317;1;[]
CI772248BR;1497778317317;1498123917317;1;[]
CI115940PA;1497173517317;1498123917317;2;[4,3]
CI573555CH;1497087117317;1498123917317;2;[6]
CI330748RI;1497087117317;1498123917317;2;[4]
CI406940BA;1497519117318;1498123917318;2;[3]
CI616913PH;1497432717318;1498123917318;2;[2]
CI114396RI;1497087117318;1498123917318;2;[2]
CI506425GA;1497173517318;1498123917318;1;[5]
CI146480SP;1497087117318;1498123917318;1;[8,8]
CI368826ZZ;1497778317318;1498123917318;1;[3,8]
CI753727SE;1498037517318;1498123917318;2;[]
CI247107ZZ;1497951117318;1498123917318;2;[7]
CI029782WH;1497087117318;1498123917318;1;[4]
CI810311PR;1497951117318;1498123917318;1;[]
CI139415NI;1497087117318;1498123917318;2;[4,5]
CI110373EP;1497432717318;1498123917318;2;[6]
CI719315VI;1497346317318;1498123917318;2;[1,3]
CI519472AO;1497864717318;1498123917318;2;[5]
CI535950ZZ;1497087117318;1498123917318;2;[9]
CI172281ME;1497346317318;1498123917318;1;[]
CI097279VI;1497951117318;1498123917318;1;[3]
CI803315HO;1497519117318;1498123917318;2;[]
CI582691LO;1497951117318;1498123917318;2;[]
CI868427RE;1498037517318;1498123917318;1;[9,2]
CI959844ME;1497519117318;1498123917318;2;[]
CI309881CA;1497778317318;1498123917318;1;[1,9]
CI261636AL;1497087117318;1498123917318;2;[]
CI176866MA;1497778317318;1498123917318;2;[]
CI329098AR;1497432717318;1498123917318;1;[]
